id,pred_agree,logit_cosine
107,0.5809999704360962,0.8331344127655029
108,0.7300000190734863,0.9381595849990845
109,1.0,1.0000001192092896
110,0.8410000205039978,0.9932926893234253
111,0.6809999942779541,0.8215405344963074
112,0.671999990940094,0.8187180161476135
113,0.4300000071525574,0.5721094608306885
114,0.746999979019165,0.9483222365379333
115,0.75,0.9523373246192932
116,1.0,1.0
117,0.2529999911785126,0.38660740852355957
118,0.6809999942779541,0.8194743990898132
119,0.19099999964237213,0.4204808473587036
120,0.06400000303983688,0.14587894082069397
121,0.7519999742507935,0.9555118680000305
122,0.4490000009536743,0.7349726557731628
123,1.0,1.0
124,1.0,1.0
125,0.6859999895095825,0.8110454678535461
126,0.12399999797344208,0.23449794948101044
127,0.26100000739097595,0.5703220963478088
128,0.675000011920929,0.7914178967475891
129,1.0,1.0
130,0.6790000200271606,0.8199318051338196
131,0.6909999847412109,0.7385031580924988
132,0.6330000162124634,0.7919285893440247
133,0.5759999752044678,0.8352856040000916
134,0.18299999833106995,0.4822344481945038
135,0.6909999847412109,0.8198766708374023
136,0.8320000171661377,0.9919148683547974
137,0.5519999861717224,0.8153704404830933
138,1.0,1.0
139,0.3319999873638153,0.6518279314041138
140,0.765999972820282,0.9565094709396362
141,0.6949999928474426,0.8395391702651978
142,0.6700000166893005,0.815271258354187
143,0.2370000034570694,0.388161838054657
144,0.1289999932050705,0.36517688632011414
145,1.0,1.0
146,0.5870000123977661,0.8463851809501648
147,0.4009999930858612,0.6754007339477539
148,0.8539999723434448,0.989083468914032
149,0.42899999022483826,0.5761673450469971
150,0.3970000147819519,0.5159844756126404
151,0.5920000076293945,0.8026058673858643
152,0.6340000033378601,0.7336172461509705
153,0.7099999785423279,0.929597795009613
154,1.0,1.0
155,0.4189999997615814,0.5844584703445435
156,0.5849999785423279,0.8322141170501709
157,0.49900001287460327,0.6238482594490051
158,0.5609999895095825,0.7913910746574402
159,0.6850000023841858,0.8352382779121399
160,0.546999990940094,0.8126670122146606
161,0.6729999780654907,0.8352794051170349
162,0.6740000247955322,0.8334593772888184
163,0.5400000214576721,0.6675465106964111
164,0.13300000131130219,0.3645702302455902
165,0.4269999861717224,0.6049681305885315
166,0.6930000185966492,0.834189236164093
167,0.32199999690055847,0.6311541795730591
168,0.8500000238418579,0.9968738555908203
169,1.0,1.0
170,0.36899998784065247,0.5038644075393677
171,0.6909999847412109,0.8379364013671875
172,0.6959999799728394,0.834888219833374
173,0.5569999814033508,0.8169132471084595
174,0.8080000281333923,0.9871341586112976
175,0.6370000243186951,0.7889647483825684
176,0.14300000667572021,0.4570120871067047
177,0.37299999594688416,0.5072661638259888
178,0.6840000152587891,0.8341804146766663
179,0.5479999780654907,0.7494856715202332
180,0.6890000104904175,0.8235118389129639
181,0.5440000295639038,0.6889740228652954
182,0.7670000195503235,0.966113269329071
183,0.3310000002384186,0.6449125409126282
184,0.3970000147819519,0.6710740923881531
185,0.7559999823570251,0.9633755087852478
186,0.125,0.3733117878437042
187,0.6859999895095825,0.7644919157028198
188,0.6850000023841858,0.8278446793556213
189,0.5740000009536743,0.7179080247879028
190,0.6710000038146973,0.7681438326835632
191,0.6819999814033508,0.8343799114227295
192,0.6880000233650208,0.8354601263999939
193,0.6620000004768372,0.760371208190918
194,0.5070000290870667,0.7655975222587585
195,0.8429999947547913,0.9961150884628296
196,0.5649999976158142,0.656586766242981
197,0.40700000524520874,0.6832611560821533
198,0.8220000267028809,0.9936871528625488
199,0.6859999895095825,0.8364111185073853
200,0.7020000219345093,0.8356948494911194
201,0.4399999976158142,0.7457078099250793
202,0.34200000762939453,0.5346996784210205
203,0.7940000295639038,0.687855064868927
204,0.2540000081062317,0.570667564868927
205,0.7419999837875366,0.9368478059768677
206,0.48100000619888306,0.7310937643051147
207,0.7020000219345093,0.8401907086372375
208,0.6880000233650208,0.8247895240783691
209,0.675000011920929,0.8103626370429993
210,0.7160000205039978,0.9142808318138123
211,0.3140000104904175,0.49819910526275635
212,0.4650000035762787,0.7194682359695435
213,0.6859999895095825,0.8362069725990295
214,0.257999986410141,0.3958876430988312
215,0.6809999942779541,0.803703248500824
216,0.6850000023841858,0.8339475989341736
217,0.4620000123977661,0.7347395420074463
218,0.8510000109672546,0.9953529238700867
219,0.5130000114440918,0.7903799414634705
220,0.13899999856948853,0.3048401176929474
221,0.8090000152587891,0.9849478006362915
222,0.23499999940395355,0.5600010752677917
223,0.3790000081062317,0.5122085213661194
224,0.8790000081062317,0.996362566947937
225,0.3070000112056732,0.6375341415405273
226,0.6830000281333923,0.8159191012382507
227,0.75,0.9539002180099487
228,0.041999999433755875,0.07068408280611038
229,0.42399999499320984,0.6811176538467407
230,0.1379999965429306,0.3841332495212555
231,0.7630000114440918,0.9704735279083252
232,0.6679999828338623,0.8157975673675537
233,0.6940000057220459,0.8331250548362732
234,1.0,1.0
235,0.04600000008940697,0.137680783867836
236,0.8410000205039978,0.9935480952262878
237,0.6299999952316284,0.7311679124832153
238,0.6769999861717224,0.8142633438110352
239,0.7179999947547913,0.9136384129524231
240,0.3930000066757202,0.6567464470863342
241,0.5820000171661377,0.8104346394538879
242,0.6729999780654907,0.8168166279792786
243,0.7979999780654907,0.6882273554801941
244,1.0,1.0
245,1.0,1.0
246,0.6830000281333923,0.8179105520248413
247,0.6909999847412109,0.8485668301582336
248,0.6470000147819519,0.7864465117454529
249,0.34200000762939453,0.5413710474967957
250,0.6759999990463257,0.8186384439468384
251,0.2680000066757202,0.43604329228401184
252,0.13199999928474426,0.35692304372787476
253,0.6949999928474426,0.8367767930030823
254,1.0,1.0
255,0.5120000243186951,0.6294443607330322
256,0.7059999704360962,0.7647202610969543
257,0.5709999799728394,0.7931719422340393
258,0.6740000247955322,0.7714288830757141
259,0.8669999837875366,0.9931676983833313
260,0.1679999977350235,0.46660012006759644
261,0.7390000224113464,0.9355623126029968
262,0.6159999966621399,0.7435914874076843
263,0.6890000104904175,0.8094403147697449
264,0.5630000233650208,0.730294942855835
265,0.6959999799728394,0.8349854946136475
266,0.3700000047683716,0.5005236864089966
267,0.6940000057220459,0.8356612324714661
268,0.6679999828338623,0.737052321434021
269,0.2540000081062317,0.38171863555908203
270,0.621999979019165,0.7829443216323853
271,0.6970000267028809,0.8347583413124084
272,0.6850000023841858,0.8370816111564636
273,0.746999979019165,0.9553120136260986
274,0.48500001430511475,0.7743311524391174
275,1.0,1.0
276,0.7839999794960022,0.9805252552032471
277,0.36899998784065247,0.5090224146842957
278,0.2619999945163727,0.3859718441963196
279,0.6690000295639038,0.8266327977180481
280,0.04800000041723251,0.1104135811328888
281,0.5389999747276306,0.7988757491111755
282,0.6320000290870667,0.7882695198059082
283,0.5220000147819519,0.6616649627685547
284,0.42100000381469727,0.6832658648490906
285,0.5699999928474426,0.8150801062583923
286,0.5180000066757202,0.7666494846343994
287,0.2540000081062317,0.4038107395172119
288,0.6819999814033508,0.8341209888458252
289,0.6660000085830688,0.8195680379867554
290,0.2709999978542328,0.39681941270828247
291,0.5789999961853027,0.779379665851593
292,0.3720000088214874,0.5163286328315735
293,0.5630000233650208,0.813230037689209
294,1.0,1.0
295,1.0,1.0
296,0.1770000010728836,0.48485028743743896
297,0.671999990940094,0.8079233169555664
298,0.6790000200271606,0.8204616904258728
299,0.5559999942779541,0.7832905054092407
300,0.8259999752044678,0.994053840637207
301,0.6650000214576721,0.8177239894866943
302,0.6880000233650208,0.8386906385421753
303,0.6890000104904175,0.818449079990387
304,0.6880000233650208,0.8354131579399109
305,0.6859999895095825,0.8339243531227112
306,0.6869999766349792,0.8773601055145264
307,0.6790000200271606,0.7646614909172058
308,0.14100000262260437,0.30071741342544556
309,0.7009999752044678,0.835170567035675
310,0.3140000104904175,0.657873272895813
311,0.6740000247955322,0.8342676162719727
312,0.7009999752044678,0.7664895057678223
313,0.8479999899864197,0.9969562888145447
314,0.382999986410141,0.6835153102874756
315,1.0,1.0
316,0.3970000147819519,0.6748147010803223
317,0.6470000147819519,0.789699375629425
318,0.8220000267028809,0.9895682334899902
319,0.531000018119812,0.7753632664680481
320,0.7170000076293945,0.8946663737297058
321,0.6299999952316284,0.7900705337524414
322,0.6919999718666077,0.8352997303009033
323,0.6060000061988831,0.7219237685203552
324,0.28200000524520874,0.5894498825073242
325,0.5350000262260437,0.7714418172836304
326,0.5270000100135803,0.7970889210700989
327,0.6639999747276306,0.8163184523582458
328,0.4429999887943268,0.5845800042152405
329,0.3790000081062317,0.5199389457702637
330,0.03500000014901161,0.08580320328474045
331,0.6990000009536743,0.8341749906539917
332,0.5770000219345093,0.7384724617004395
333,0.6899999976158142,0.8348793387413025
334,0.6970000267028809,0.8340393900871277
335,0.6990000009536743,0.8704836368560791
336,0.5730000138282776,0.671716570854187
337,1.0,1.0
338,0.6859999895095825,0.837112307548523
339,0.6000000238418579,0.8396409153938293
340,0.5649999976158142,0.8357466459274292
341,0.859000027179718,0.9966235160827637
342,0.5,0.6274135112762451
343,0.7179999947547913,0.9071404337882996
344,0.3499999940395355,0.5441766381263733
345,0.43799999356269836,0.5943899750709534
346,0.7409999966621399,0.9521600604057312
347,0.6859999895095825,0.8350220918655396
348,0.7960000038146973,0.9810101389884949
349,0.6269999742507935,0.7972499132156372
350,0.5839999914169312,0.8442499041557312
351,0.7049999833106995,0.8343270421028137
352,1.0,1.0
353,0.6899999976158142,0.8349806070327759
354,0.5879999995231628,0.832991898059845
355,0.14000000059604645,0.38953953981399536
356,0.39500001072883606,0.6641594767570496
357,0.675000011920929,0.8196420073509216
358,1.0,1.0
359,0.6980000138282776,0.8343835473060608
